xflr5 v6.53

Plane name :        A0 E-20 R-20
Polar name :        T1-15.0 m/s-VLM2-Inviscid
Freestream speed :  15.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   21.000     0.000   1.454251   0.115003   0.000000   0.115003   0.055627  -0.004979   1.121778  -0.016463  -0.016463   15.0000     0.0039
   22.000     0.000   1.526043   0.125183   0.000000   0.125183   0.055323  -0.005246   1.142943  -0.016287  -0.016287   15.0000     0.0083
   23.000     0.000   1.596766   0.135692   0.000000   0.135692   0.054985  -0.005506   1.162516  -0.016098  -0.016098   15.0000     0.0123
   24.000     0.000   1.666379   0.146497   0.000000   0.146497   0.054615  -0.005758   1.180474  -0.015896  -0.015896   15.0000     0.0159
   25.000     0.000   1.734844   0.157560   0.000000   0.157560   0.054213  -0.006001   1.196794  -0.015681  -0.015681   15.0000     0.0193
   26.000     0.000   1.802125   0.168844   0.000000   0.168844   0.053779  -0.006234   1.211458  -0.015454  -0.015454   15.0000     0.0225
   27.000     0.000   1.868189   0.180311   0.000000   0.180311   0.053315  -0.006457   1.224447  -0.015214  -0.015214   15.0000     0.0254
   28.000     0.000   1.933004   0.191922   0.000000   0.191922   0.052820  -0.006670   1.235745  -0.014963  -0.014963   15.0000     0.0281
   29.000     0.000   1.996542   0.203638   0.000000   0.203638   0.052295  -0.006872   1.245339  -0.014701  -0.014701   15.0000     0.0307
   30.000     0.000   2.058774   0.215419   0.000000   0.215419   0.051742  -0.007064   1.253216  -0.014429  -0.014429   15.0000     0.0331
   31.000     0.000   2.119677   0.227226   0.000000   0.227226   0.051160  -0.007243   1.259368  -0.014147  -0.014147   15.0000     0.0354
   32.000     0.000   2.179228   0.239016   0.000000   0.239016   0.050550  -0.007411   1.263787  -0.013856  -0.013856   15.0000     0.0376
   33.000     0.000   2.237407   0.250750   0.000000   0.250750   0.049913  -0.007567   1.266466  -0.013556  -0.013556   15.0000     0.0396
   34.000     0.000   2.294196   0.262387   0.000000   0.262387   0.049250  -0.007711   1.267404  -0.013248  -0.013248   15.0000     0.0416
   35.000     0.000   2.349581   0.273887   0.000000   0.273887   0.048561  -0.007842   1.266599  -0.012932  -0.012932   15.0000     0.0435
   36.000     0.000   2.403548   0.285209   0.000000   0.285209   0.047849  -0.007960   1.264052  -0.012610  -0.012610   15.0000     0.0454
   37.000     0.000   2.456087   0.296313   0.000000   0.296313   0.047112  -0.008065   1.259766  -0.012282  -0.012282   15.0000     0.0471
   38.000     0.000   2.507189   0.307159   0.000000   0.307159   0.046352  -0.008157   1.253746  -0.011948  -0.011948   15.0000     0.0488
   39.000     0.000   2.556849   0.317708   0.000000   0.317708   0.045571  -0.008236   1.246000  -0.011609  -0.011609   15.0000     0.0505
   40.000     0.000   2.605064   0.327923   0.000000   0.327923   0.044769  -0.008302   1.236537  -0.011267  -0.011267   15.0000     0.0521
   41.000     0.000   2.651831   0.337764   0.000000   0.337764   0.043947  -0.008354   1.225368  -0.010920  -0.010920   15.0000     0.0536
   42.000     0.000   2.697152   0.347196   0.000000   0.347196   0.043106  -0.008394   1.212508  -0.010571  -0.010571   15.0000     0.0551
   43.000     0.000   2.741030   0.356183   0.000000   0.356183   0.042247  -0.008419   1.197971  -0.010220  -0.010220   15.0000     0.0566
   44.000     0.000   2.783471   0.364689   0.000000   0.364689   0.041371  -0.008432   1.181776  -0.009867  -0.009867   15.0000     0.0580
   45.000     0.000   2.824481   0.372681   0.000000   0.372681   0.040479  -0.008432   1.163943  -0.009514  -0.009514   15.0000     0.0595


