xflr5 v6.53

Plane name :        A0 E20 R0
Polar name :        T1-10.0 m/s-VLM2-Inviscid
Freestream speed :  10.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
   -7.000     0.000  -0.374296   0.016547   0.000000   0.016547  -0.000000   0.000000  -0.686234   0.000000   0.000000   10.0000    -0.2281
   -6.000     0.000  -0.292178   0.014459   0.000000   0.014459  -0.000000   0.000000  -0.639372   0.000000   0.000000   10.0000    -0.3157
   -5.000     0.000  -0.209835   0.013066   0.000000   0.013066  -0.000000   0.000000  -0.592377   0.000000   0.000000   10.0000    -0.4722
   -4.000     0.000  -0.127328   0.012373   0.000000   0.012373  -0.000000   0.000000  -0.545307   0.000000   0.000000   10.0000    -0.8317
   -3.000     0.000  -0.044721   0.012385   0.000000   0.012385  -0.000000   0.000000  -0.498219   0.000000   0.000000   10.0000    -2.5195
   -2.000     0.000   0.037925   0.013104   0.000000   0.013104  -0.000000   0.000000  -0.451171   0.000000   0.000000   10.0000     3.1489
   -1.000     0.000   0.120546   0.014530   0.000000   0.014530  -0.000000  -0.000000  -0.404220   0.000000   0.000000   10.0000     1.0463
    0.000     0.000   0.203082   0.016662   0.000000   0.016662  -0.000000  -0.000000  -0.357423   0.000000   0.000000   10.0000     0.6539
    1.000     0.000   0.285469   0.019495   0.000000   0.019495  -0.000000  -0.000000  -0.310836   0.000000   0.000000   10.0000     0.4884
    2.000     0.000   0.367646   0.023022   0.000000   0.023022  -0.000000  -0.000000  -0.264518   0.000000   0.000000   10.0000     0.3972
    3.000     0.000   0.449551   0.027235   0.000000   0.027235  -0.000000  -0.000000  -0.218524   0.000000   0.000000   10.0000     0.3394
    4.000     0.000   0.531123   0.032124   0.000000   0.032124  -0.000000  -0.000000  -0.172910   0.000000   0.000000   10.0000     0.2995
    5.000     0.000   0.612302   0.037676   0.000000   0.037676  -0.000000  -0.000000  -0.127732   0.000000   0.000000   10.0000     0.2703
    6.000     0.000   0.693028   0.043876   0.000000   0.043876  -0.000000  -0.000000  -0.083045   0.000000   0.000000   10.0000     0.2480
    7.000     0.000   0.773242   0.050707   0.000000   0.050707  -0.000000  -0.000000  -0.038904   0.000000   0.000000   10.0000     0.2305
    8.000     0.000   0.852887   0.058152   0.000000   0.058152   0.000000  -0.000000   0.004639  -0.000000  -0.000000   10.0000     0.2164
    9.000     0.000   0.931906   0.066188   0.000000   0.066188   0.000000  -0.000000   0.047529   0.000000   0.000000   10.0000     0.2047
   10.000     0.000   1.010243   0.074794   0.000000   0.074794   0.000000  -0.000000   0.089715  -0.000000  -0.000000   10.0000     0.1949
   11.000     0.000   1.087845   0.083945   0.000000   0.083945   0.000000  -0.000000   0.131145  -0.000000  -0.000000   10.0000     0.1867
   12.000     0.000   1.164658   0.093616   0.000000   0.093616   0.000000  -0.000000   0.171768  -0.000000  -0.000000   10.0000     0.1795
   13.000     0.000   1.240631   0.103779   0.000000   0.103779   0.000000  -0.000000   0.211536  -0.000000  -0.000000   10.0000     0.1734
   14.000     0.000   1.315715   0.114404   0.000000   0.114404   0.000000  -0.000000   0.250400  -0.000000  -0.000000   10.0000     0.1680
   15.000     0.000   1.389861   0.125462   0.000000   0.125462   0.000000  -0.000000   0.288312  -0.000000  -0.000000   10.0000     0.1632
   16.000     0.000   1.463023   0.136919   0.000000   0.136919   0.000000  -0.000000   0.325226  -0.000000  -0.000000   10.0000     0.1590
   17.000     0.000   1.535157   0.148742   0.000000   0.148742   0.000000  -0.000000   0.361097  -0.000000  -0.000000   10.0000     0.1553
   18.000     0.000   1.606220   0.160898   0.000000   0.160898   0.000000  -0.000000   0.395882  -0.000000  -0.000000   10.0000     0.1519
   19.000     0.000   1.676172   0.173349   0.000000   0.173349   0.000000  -0.000000   0.429538  -0.000000  -0.000000   10.0000     0.1489
   20.000     0.000   1.744973   0.186060   0.000000   0.186060   0.000000  -0.000000   0.462024  -0.000000  -0.000000   10.0000     0.1462
   21.000     0.000   1.812589   0.198991   0.000000   0.198991   0.000000  -0.000000   0.493300  -0.000000  -0.000000   10.0000     0.1437
   22.000     0.000   1.878984   0.212106   0.000000   0.212106   0.000000  -0.000000   0.523329  -0.000000  -0.000000   10.0000     0.1415
   23.000     0.000   1.944126   0.225364   0.000000   0.225364   0.000000  -0.000000   0.552074  -0.000000  -0.000000   10.0000     0.1395
   24.000     0.000   2.007986   0.238726   0.000000   0.238726   0.000000  -0.000000   0.579500  -0.000000  -0.000000   10.0000     0.1376
   25.000     0.000   2.070536   0.252151   0.000000   0.252151   0.000000  -0.000000   0.605573  -0.000000  -0.000000   10.0000     0.1359
   26.000     0.000   2.131751   0.265599   0.000000   0.265599   0.000000  -0.000000   0.630262  -0.000000  -0.000000   10.0000     0.1343
   27.000     0.000   2.191607   0.279027   0.000000   0.279027   0.000000  -0.000000   0.653536  -0.000000  -0.000000   10.0000     0.1329
   28.000     0.000   2.250086   0.292396   0.000000   0.292396   0.000000  -0.000000   0.675368  -0.000000  -0.000000   10.0000     0.1316
   29.000     0.000   2.307167   0.305663   0.000000   0.305663   0.000000  -0.000000   0.695730  -0.000000  -0.000000   10.0000     0.1304
   30.000     0.000   2.362836   0.318787   0.000000   0.318787   0.000000  -0.000000   0.714598  -0.000000  -0.000000   10.0000     0.1293
   31.000     0.000   2.417079   0.331728   0.000000   0.331728   0.000000  -0.000000   0.731949  -0.000000  -0.000000   10.0000     0.1283
   32.000     0.000   2.469886   0.344445   0.000000   0.344445   0.000000  -0.000000   0.747762  -0.000000  -0.000000   10.0000     0.1273
   33.000     0.000   2.521247   0.356896   0.000000   0.356896   0.000000  -0.000000   0.762017  -0.000000  -0.000000   10.0000     0.1265
   34.000     0.000   2.571156   0.369043   0.000000   0.369043   0.000000  -0.000000   0.774697  -0.000000  -0.000000   10.0000     0.1257
   35.000     0.000   2.619609   0.380846   0.000000   0.380846   0.000000  -0.000000   0.785786  -0.000000  -0.000000   10.0000     0.1250
   36.000     0.000   2.666604   0.392267   0.000000   0.392267   0.000000  -0.000000   0.795272  -0.000000  -0.000000   10.0000     0.1243
   37.000     0.000   2.712143   0.403267   0.000000   0.403267   0.000000  -0.000000   0.803142  -0.000000  -0.000000   10.0000     0.1236
   38.000     0.000   2.756227   0.413811   0.000000   0.413811   0.000000  -0.000000   0.809388  -0.000000  -0.000000   10.0000     0.1231
   39.000     0.000   2.798862   0.423863   0.000000   0.423863   0.000000  -0.000000   0.814000  -0.000000  -0.000000   10.0000     0.1225
   40.000     0.000   2.840054   0.433388   0.000000   0.433388   0.000000  -0.000000   0.816974  -0.000000  -0.000000   10.0000     0.1221
   41.000     0.000   2.879813   0.442352   0.000000   0.442352   0.000000  -0.000000   0.818307  -0.000000  -0.000000   10.0000     0.1216
   42.000     0.000   2.918150   0.450725   0.000000   0.450725   0.000000  -0.000000   0.817996  -0.000000  -0.000000   10.0000     0.1212
   43.000     0.000   2.955078   0.458476   0.000000   0.458476   0.000000  -0.000000   0.816041  -0.000000  -0.000000   10.0000     0.1208
   44.000     0.000   2.990611   0.465575   0.000000   0.465575   0.000000  -0.000000   0.812446  -0.000000  -0.000000   10.0000     0.1204
   45.000     0.000   3.024766   0.471996   0.000000   0.471996   0.000000  -0.000000   0.807215   0.000000   0.000000   10.0000     0.1201


