xflr5 v6.53

Plane name :        A0 E-20 R0
Polar name :        T1-15.0 m/s-VLM2-Inviscid
Freestream speed :  15.000 m/s


   alpha      Beta       CL          CDi        CDv        CD         CY         Cl         Cm         Cn        Cni       QInf        XCP
  -18.000     0.000  -1.604436   0.161997   0.000000   0.161997  -0.000000  -0.000000  -0.522135   0.000000   0.000000   15.0000     0.1515
  -17.000     0.000  -1.533489   0.149774   0.000000   0.149774  -0.000000  -0.000000  -0.473698   0.000000   0.000000   15.0000     0.1549
  -16.000     0.000  -1.461468   0.137882   0.000000   0.137882  -0.000000  -0.000000  -0.424890   0.000000   0.000000   15.0000     0.1586
  -15.000     0.000  -1.388417   0.126357   0.000000   0.126357  -0.000000  -0.000000  -0.375771   0.000000   0.000000   15.0000     0.1628
  -14.000     0.000  -1.314380   0.115233   0.000000   0.115233  -0.000000  -0.000000  -0.326401   0.000000   0.000000   15.0000     0.1676
  -13.000     0.000  -1.239402   0.104541   0.000000   0.104541  -0.000000  -0.000000  -0.276841   0.000000   0.000000   15.0000     0.1730
  -12.000     0.000  -1.163533   0.094312   0.000000   0.094312  -0.000000  -0.000000  -0.227150   0.000000   0.000000   15.0000     0.1792
  -11.000     0.000  -1.086822   0.084576   0.000000   0.084576  -0.000000  -0.000000  -0.177389   0.000000   0.000000   15.0000     0.1863
  -10.000     0.000  -1.009320   0.075361   0.000000   0.075361  -0.000000  -0.000000  -0.127619   0.000000   0.000000   15.0000     0.1946
   -9.000     0.000  -0.931080   0.066692   0.000000   0.066692  -0.000000  -0.000000  -0.077901   0.000000   0.000000   15.0000     0.2043
   -8.000     0.000  -0.852156   0.058594   0.000000   0.058594  -0.000000  -0.000000  -0.028294   0.000000   0.000000   15.0000     0.2160
   -7.000     0.000  -0.772604   0.051090   0.000000   0.051090  -0.000000  -0.000000   0.021140   0.000000   0.000000   15.0000     0.2302
   -6.000     0.000  -0.692481   0.044201   0.000000   0.044201  -0.000000  -0.000000   0.070341   0.000000   0.000000   15.0000     0.2477
   -5.000     0.000  -0.611844   0.037945   0.000000   0.037945  -0.000000  -0.000000   0.119250   0.000000   0.000000   15.0000     0.2700
   -4.000     0.000  -0.530752   0.032338   0.000000   0.032338  -0.000000  -0.000000   0.167806   0.000000   0.000000   15.0000     0.2992
   -3.000     0.000  -0.449265   0.027397   0.000000   0.027397  -0.000000  -0.000000   0.215951   0.000000   0.000000   15.0000     0.3391
   -2.000     0.000  -0.367443   0.023133   0.000000   0.023133  -0.000000  -0.000000   0.263626   0.000000   0.000000   15.0000     0.3970
   -1.000     0.000  -0.285348   0.019558   0.000000   0.019558  -0.000000  -0.000000   0.310773   0.000000   0.000000   15.0000     0.4883
    0.000     0.000  -0.203041   0.016680   0.000000   0.016680  -0.000000  -0.000000   0.357335   0.000000   0.000000   15.0000     0.6539
    1.000     0.000  -0.120584   0.014505   0.000000   0.014505  -0.000000   0.000000   0.403254   0.000000   0.000000   15.0000     1.0462
    2.000     0.000  -0.038040   0.013039   0.000000   0.013039  -0.000000   0.000000   0.448475   0.000000   0.000000   15.0000     3.1413
    3.000     0.000   0.044530   0.012282   0.000000   0.012282  -0.000000   0.000000   0.492943   0.000000   0.000000   15.0000    -2.5332
    4.000     0.000   0.127062   0.012234   0.000000   0.012234  -0.000000   0.000000   0.536603   0.000000   0.000000   15.0000    -0.8348
    5.000     0.000   0.209494   0.012895   0.000000   0.012895  -0.000000   0.000000   0.579402   0.000000   0.000000   15.0000    -0.4741
    6.000     0.000   0.291764   0.014259   0.000000   0.014259  -0.000000   0.000000   0.621289   0.000000   0.000000   15.0000    -0.3171
    7.000     0.000   0.373810   0.016320   0.000000   0.016320  -0.000000   0.000000   0.662212   0.000000   0.000000   15.0000    -0.2293
    8.000     0.000   0.455570   0.019068   0.000000   0.019068  -0.000000   0.000000   0.702121   0.000000   0.000000   15.0000    -0.1731
    9.000     0.000   0.536984   0.022494   0.000000   0.022494  -0.000000   0.000000   0.740967   0.000000   0.000000   15.0000    -0.1341
   10.000     0.000   0.617991   0.026585   0.000000   0.026585  -0.000000   0.000000   0.778704   0.000000   0.000000   15.0000    -0.1054
   11.000     0.000   0.698532   0.031325   0.000000   0.031325  -0.000000   0.000000   0.815286   0.000000   0.000000   15.0000    -0.0833
   12.000     0.000   0.778547   0.036697   0.000000   0.036697  -0.000000   0.000000   0.850667   0.000000   0.000000   15.0000    -0.0659
   13.000     0.000   0.857981   0.042684   0.000000   0.042684  -0.000000   0.000000   0.884805   0.000000   0.000000   15.0000    -0.0517
   14.000     0.000   0.936775   0.049263   0.000000   0.049263  -0.000000   0.000000   0.917658   0.000000   0.000000   15.0000    -0.0399
   15.000     0.000   1.014876   0.056413   0.000000   0.056413  -0.000000   0.000000   0.949186   0.000000   0.000000   15.0000    -0.0300
   16.000     0.000   1.092228   0.064109   0.000000   0.064109  -0.000000   0.000000   0.979350   0.000000   0.000000   15.0000    -0.0215
   17.000     0.000   1.168780   0.072325   0.000000   0.072325  -0.000000   0.000000   1.008115   0.000000   0.000000   15.0000    -0.0141
   18.000     0.000   1.244481   0.081034   0.000000   0.081034  -0.000000   0.000000   1.035444   0.000000   0.000000   15.0000    -0.0076
   19.000     0.000   1.319281   0.090205   0.000000   0.090205  -0.000000   0.000000   1.061305  -0.000000  -0.000000   15.0000    -0.0019
   20.000     0.000   1.393134   0.099809   0.000000   0.099809   0.000000   0.000000   1.085666  -0.000000  -0.000000   15.0000     0.0032
   21.000     0.000   1.465992   0.109813   0.000000   0.109813   0.000000   0.000000   1.108498  -0.000000  -0.000000   15.0000     0.0078
   22.000     0.000   1.537812   0.120183   0.000000   0.120183   0.000000   0.000000   1.129772  -0.000000  -0.000000   15.0000     0.0120
   23.000     0.000   1.608552   0.130886   0.000000   0.130886   0.000000   0.000000   1.149462  -0.000000  -0.000000   15.0000     0.0158
   24.000     0.000   1.678173   0.141884   0.000000   0.141884   0.000000   0.000000   1.167545  -0.000000  -0.000000   15.0000     0.0193
   25.000     0.000   1.746635   0.153143   0.000000   0.153143   0.000000   0.000000   1.183999  -0.000000  -0.000000   15.0000     0.0226
   26.000     0.000   1.813904   0.164623   0.000000   0.164623   0.000000   0.000000   1.198803  -0.000000  -0.000000   15.0000     0.0256
   27.000     0.000   1.879945   0.176286   0.000000   0.176286   0.000000   0.000000   1.211940  -0.000000  -0.000000   15.0000     0.0284
   28.000     0.000   1.944728   0.188093   0.000000   0.188093   0.000000   0.000000   1.223394  -0.000000  -0.000000   15.0000     0.0310
   29.000     0.000   2.008223   0.200005   0.000000   0.200005   0.000000   0.000000   1.233150  -0.000000  -0.000000   15.0000     0.0334
   30.000     0.000   2.070403   0.211981   0.000000   0.211981   0.000000   0.000000   1.241196  -0.000000  -0.000000   15.0000     0.0357
   31.000     0.000   2.131244   0.223980   0.000000   0.223980   0.000000   0.000000   1.247524  -0.000000  -0.000000   15.0000     0.0379
   32.000     0.000   2.190724   0.235961   0.000000   0.235961   0.000000   0.000000   1.252124  -0.000000  -0.000000   15.0000     0.0400
   33.000     0.000   2.248822   0.247885   0.000000   0.247885   0.000000   0.000000   1.254993  -0.000000  -0.000000   15.0000     0.0420
   34.000     0.000   2.305522   0.259709   0.000000   0.259709   0.000000   0.000000   1.256125  -0.000000  -0.000000   15.0000     0.0439
   35.000     0.000   2.360808   0.271393   0.000000   0.271393   0.000000   0.000000   1.255520  -0.000000  -0.000000   15.0000     0.0458
   36.000     0.000   2.414667   0.282895   0.000000   0.282895   0.000000   0.000000   1.253178  -0.000000  -0.000000   15.0000     0.0475
   37.000     0.000   2.467090   0.294176   0.000000   0.294176   0.000000   0.000000   1.249103  -0.000000  -0.000000   15.0000     0.0492
   38.000     0.000   2.518069   0.305196   0.000000   0.305196   0.000000   0.000000   1.243299  -0.000000  -0.000000   15.0000     0.0509
   39.000     0.000   2.567597   0.315915   0.000000   0.315915   0.000000   0.000000   1.235773  -0.000000  -0.000000   15.0000     0.0525
   40.000     0.000   2.615672   0.326295   0.000000   0.326295   0.000000   0.000000   1.226535  -0.000000  -0.000000   15.0000     0.0540
   41.000     0.000   2.662293   0.336297   0.000000   0.336297   0.000000   0.000000   1.215595  -0.000000  -0.000000   15.0000     0.0555
   42.000     0.000   2.707460   0.345885   0.000000   0.345885   0.000000   0.000000   1.202968  -0.000000  -0.000000   15.0000     0.0570
   43.000     0.000   2.751178   0.355022   0.000000   0.355022   0.000000   0.000000   1.188668  -0.000000  -0.000000   15.0000     0.0584
   44.000     0.000   2.793452   0.363674   0.000000   0.363674   0.000000   0.000000   1.172713  -0.000000  -0.000000   15.0000     0.0598
   45.000     0.000   2.834289   0.371806   0.000000   0.371806   0.000000   0.000000   1.155122  -0.000000  -0.000000   15.0000     0.0612


